0.95608	0.93435	0.92663	0.94217	0.97405	0.99944	0.99976	1
0.98136	0.96099	0.94753	0.9467	0.96139	0.98419	0.99969	1
0.99954	0.98219	0.96727	0.95981	0.96292	0.97627	0.99253	1
1	0.99942	0.98437	0.97399	0.97099	0.97656	0.98871	1
0.90419	0.99979	0.99933	0.98718	0.98071	0.9812	0.98866	1
0.81362	0.9233	0.99949	0.99933	0.99029	0.98727	0.99076	1
0.86684	0.87654	0.944	0.99932	0.99941	0.9935	0.99368	1
0.92152	0.90093	0.91568	0.96099	0.9993	0.99956	0.99674	1
