0.39996	0.38614	0.36398	0.33711	0.31703	0.31166	0.35764	0.36628
0.39739	0.3898	0.37599	0.35701	0.33664	0.3218	0.31658	0.35765
0.35808	0.39015	0.38154	0.36875	0.3528	0.33673	0.3247	0.3189
0.23188	0.35791	0.38341	0.37505	0.36368	0.35026	0.33695	0.32608
0.23188	0.25409	0.35776	0.37765	0.37014	0.36027	0.34883	0.3371
0.35808	0.2764	0.27524	0.35766	0.37305	0.36662	0.35817	0.34818
0.39739	0.34425	0.2977	0.29177	0.35762	0.36964	0.36436	0.35716
0.39996	0.37587	0.33899	0.30961	0.30365	0.35762	0.36739	0.36325
