0.39996	0.38882	0.3785	0.36883	0.36032	0.35362	0.34904	0.3462
0.39739	0.38594	0.37787	0.37111	0.36512	0.35998	0.35592	0.35301
0.35808	0.36407	0.36531	0.36427	0.36217	0.35974	0.35754	0.35593
0.23188	0.30692	0.33451	0.34634	0.35137	0.35321	0.35371	0.35392
0.23188	0.25828	0.29756	0.32172	0.33512	0.34225	0.34594	0.34805
0.35808	0.31487	0.30342	0.31199	0.32343	0.33222	0.3378	0.34108
0.39739	0.37012	0.34679	0.33315	0.32975	0.33167	0.33477	0.33713
0.39996	0.38559	0.37065	0.3572	0.34734	0.34193	0.33988	0.33929
