0.39996,0.38619,0.36406,0.33721,0.31714,0.31178,0.3569,0.36639
0.39739,0.38985,0.37607,0.3571,0.33675,0.32191,0.31669,0.35692
0.35808,0.39018,0.38162,0.36884,0.3529,0.33684,0.32481,0.319
0.23188,0.35766,0.38348,0.37514,0.36378,0.35037,0.33705,0.32618
0.23188,0.25409,0.35724,0.37774,0.37023,0.36037,0.34893,0.3372
0.35808,0.27641,0.2753,0.35699,0.37315,0.36672,0.35827,0.34828
0.39739,0.34429,0.29777,0.29187,0.35689,0.36974,0.36446,0.35727
0.39996,0.37592,0.33906,0.30971,0.30376,0.35688,0.3675,0.36336
