0.95565,0.9338,0.92592,0.94133,0.97315,0.99867,0.99939,1
0.9808,0.96038,0.94679,0.94587,0.96055,0.98347,0.99925,1
0.99883,0.98151,0.96651,0.959,0.96211,0.9756,0.99213,1
1,0.99856,0.98357,0.97317,0.9702,0.97594,0.98834,1
0.90418,0.99961,0.99843,0.98635,0.97993,0.9806,0.98831,1
0.81357,0.92293,0.99889,0.99843,0.9895,0.98667,0.99043,1
0.8667,0.8761,0.94331,0.99841,0.99857,0.99289,0.99334,1
0.92124,0.90044,0.91499,0.96011,0.99836,0.99891,0.99639,1
