,0
0,0.09939319631084798
1,0.0005659405142068863
2,0.0006048586219549179
3,0.0008850741432979703
4,0.0016208986635319889
5,0.001752731048327405
6,0.002230145728390198
7,0.004014760517748073
8,0.006785831195884384
9,0.008284385292427032
10,0.010440970514537184
11,0.010388060756667983
12,0.010088635732245166
13,0.00828526744953706
14,0.007456534196535358
15,0.005644170334562659
16,0.004579376538458746
17,0.00472547727622441
18,0.004584029007673962
19,0.006235484062926844
20,0.005145582646946423
21,0.006933444507012609
22,0.00444009874627227
23,0.004861935703956988
24,0.004839478242502082
25,0.004490308710956015
26,0.003918282689483021
27,0.0034633096493053017
28,0.0033974612670135684
29,0.0036134617548668757
30,0.0035477271158015355
31,0.0025733898328326177
32,0.0021342807667679153
33,0.0020596498870872892
34,0.002025065941779758
35,0.0025049715532077244
36,0.002087240751279751
37,0.0023441242137778318
38,0.0023575687755510444
39,0.0017957455711439252
40,0.0016403682311647572
41,0.001763184103765525
42,0.0014136392892396543
43,0.001659462925090338
44,0.002101858919559163
45,0.0016674697144480888
46,0.002089249599521281
47,0.0016544004738534568
48,0.0016336876306013437
49,0.0011598013516049832
50,0.0015279925719369203
51,0.0012493838112277444
52,0.001284019755985355
53,0.0014811452529102098
54,0.0013830481912009418
55,0.0014402142442122567
56,0.0011033536848117365
57,0.0011308656485198298
58,0.0011890751757164253
59,0.0016155284829437733
60,0.0017870241881610127
61,0.0015290885748981964
62,0.0014729313588759396
63,0.001280023609069758
64,0.001713333231236902
65,0.0008608013013144955
66,0.0014667160212411545
67,0.0010769489854283165
68,0.0009085503115784377
69,0.0014828436524112476
70,0.0011796166600106517
71,0.0008083021530183032
72,0.0009265944117942126
73,0.0012353166712273378
74,0.0016389714510296471
75,0.0016007174126571044
76,0.0012205710900161648
77,0.0014133462682366371
78,0.00190115392615553
79,0.001538612179501797
80,0.0018363745275564725
81,0.0014314780728454934
82,0.0010960733034153236
83,0.0009400530070706736
84,0.0014961278066039085
85,0.001212070867040893
86,0.0013876487864763476
87,0.0013657490781042725
88,0.0015917225864541251
89,0.0009804398214328103
90,0.001023149823595304
91,0.0012097056405764306
92,0.0013621053676615702
93,0.0009788523911993252
94,0.0008921322787500685
95,0.0009466681549383793
96,0.00106871983189194
97,0.0008890952467481839
98,0.0009615370126994094
99,0.0011225407961319434
