,0
1,0.0036689992994070053
2,0.0036839088425040245
3,0.0036401264369487762
4,0.003435256890952587
5,0.0029704952612519264
6,0.002163623459637165
7,0.0010651499032974243
8,0.00027307868003845215
9,0.0009615607559680939
10,0.0016748039051890373
11,0.002153114415705204
12,0.0025278590619564056
13,0.0027317823842167854
14,0.002776642329990864
15,0.002780977636575699
16,0.0027720192447304726
17,0.002759416587650776
18,0.0027301693335175514
19,0.0027173152193427086
20,0.002688135951757431
21,0.0026627052575349808
22,0.0026331041008234024
23,0.0025977715849876404
24,0.0025738291442394257
25,0.0025309696793556213
26,0.002473641186952591
27,0.0024132998660206795
28,0.0023400960490107536
29,0.0022544311359524727
30,0.002163184806704521
31,0.0020408211275935173
32,0.0018955981358885765
33,0.001724408008158207
34,0.0014996984973549843
35,0.0012280885130167007
36,0.0009616510942578316
37,0.0006874715909361839
38,0.0003976263105869293
39,0.0001675458624958992
40,0.00014876294881105423
41,0.0003312574699521065
42,0.000514516606926918
43,0.0006683021783828735
44,0.000798078253865242
45,0.0009056655690073967
46,0.0009891996160149574
47,0.001063586212694645
48,0.001132453791797161
49,0.0011792946606874466
50,0.0012177582830190659
51,0.0012260256335139275
52,0.0012206891551613808
53,0.0012073181569576263
54,0.0011797575280070305
55,0.001139291562139988
56,0.0010840371251106262
57,0.0010314173996448517
58,0.0009717345237731934
59,0.0008978275582194328
60,0.0008227238431572914
61,0.0007602199912071228
62,0.0006963219493627548
63,0.0006323391571640968
64,0.0005734795704483986
65,0.0005161510780453682
66,0.00047523248940706253
67,0.00044476892799139023
68,0.00040840916335582733
69,0.00037380773574113846
70,0.0003282865509390831
71,0.0002843756228685379
72,0.0002594972029328346
73,0.000257955864071846
74,0.00028776656836271286
75,0.0003578709438443184
76,0.00043272413313388824
77,0.0005247695371508598
78,0.0006017507985234261
79,0.0007027918472886086
80,0.0007756827399134636
81,0.0008824309334158897
82,0.0009918594732880592
83,0.0010651061311364174
84,0.0011061672121286392
85,0.0011322004720568657
86,0.0011551380157470703
87,0.001102709211409092
88,0.0010272795334458351
89,0.0009658923372626305
90,0.0008830223232507706
91,0.0008579092100262642
92,0.0008366573601961136
93,0.0008375160396099091
94,0.0008605439215898514
95,0.0009105298668146133
96,0.001032322645187378
97,0.0011548902839422226
98,0.0013030068948864937
99,0.001429084688425064
100,0.0015431595966219902
101,0.0016120951622724533
102,0.0016213562339544296
103,0.0015419097617268562
104,0.0014466922730207443
105,0.0013443203642964363
106,0.001318603754043579
107,0.0013522999361157417
108,0.0015079369768500328
109,0.0018088789656758308
110,0.002028261311352253
111,0.002154957503080368
112,0.0021010665223002434
113,0.001939309760928154
114,0.0016994569450616837
115,0.0013698646798729897
116,0.001117250882089138
117,0.0009906524792313576
118,0.0009724441915750504
119,0.000978727824985981
120,0.0011191042140126228
121,0.001493197400122881
122,0.002401467878371477
123,0.0032327212393283844
124,0.0036608921363949776
125,0.004027604125440121
126,0.0039803581312298775
127,0.0036394698545336723
128,0.0030931299552321434
129,0.0026889722794294357
130,0.002287454903125763
131,0.0019302703440189362
132,0.001754719763994217
133,0.0016098711639642715
134,0.00165481586009264
135,0.0019268142059445381
136,0.002329443581402302
137,0.002620704472064972
138,0.002937239594757557
139,0.003025094047188759
140,0.0029018111526966095
141,0.0026996424421668053
142,0.0024346476420760155
143,0.0024712467566132545
144,0.0028197672218084335
145,0.0029665064066648483
146,0.0031913360580801964
147,0.0032080132514238358
148,0.0029719099402427673
149,0.002406042069196701
150,0.001566501334309578
151,0.0012132469564676285
152,0.001600499264895916
153,0.0020064739510416985
154,0.0023979051038622856
155,0.002780395559966564
156,0.0027996981516480446
157,0.0025090686976909637
158,0.0015906421467661858
159,0.0012802975252270699
160,0.002091791480779648
161,0.0030569378286600113
162,0.003954607993364334
163,0.004091717302799225
164,0.003501531668007374
165,0.002882407046854496
166,0.002390138804912567
167,0.0023392196744680405
168,0.00209637638181448
169,0.0013746758922934532
170,0.0011195763945579529
171,0.0016140630468726158
172,0.0016932720318436623
173,0.0014789346605539322
174,0.0013344669714570045
175,0.0013319747522473335
176,0.0013317568227648735
177,0.0012853136286139488
178,0.0014950837939977646
179,0.0016821995377540588
180,0.0018699103966355324
181,0.0020874477922916412
182,0.002103915438055992
183,0.0019818758592009544
184,0.0021936073899269104
185,0.0024456502869725227
186,0.002254018560051918
187,0.001973151694983244
188,0.002167073078453541
189,0.002412167377769947
190,0.0021233297884464264
191,0.0017943745478987694
192,0.001683346927165985
193,0.001734275370836258
194,0.0019087344408035278
195,0.001775774173438549
196,0.0021179034374654293
197,0.002420122269541025
198,0.0019717970862984657
199,0.0014728941023349762
200,0.0019850521348416805
201,0.0026388345286250114
202,0.0025240755639970303
203,0.0016617602668702602
204,0.0011350815184414387
205,0.001286509446799755
206,0.0013666823506355286
207,0.0013216342777013779
208,0.0014633974060416222
209,0.0009994874708354473
210,0.0010024597868323326
211,0.0006554173305630684
212,0.0005973037332296371
213,0.0007473439909517765
214,0.0008699358440935612
215,0.0009404723532497883
216,0.0011972789652645588
217,0.0016974909231066704
218,0.0018835775554180145
219,0.0019218209199607372
220,0.0023725908249616623
221,0.002838307060301304
222,0.0031305765733122826
223,0.003972295671701431
224,0.0048745181411504745
225,0.00564302084967494
226,0.006354597397148609
227,0.007259747479110956
228,0.008379903621971607
229,0.011005226522684097
230,0.012052403762936592
231,0.013455926440656185
232,0.015414987690746784
